ID,Название,Категории,Индекс,Страна,Регион,Район,Город,Улица,Дом,Полный адрес,Мобильные,Немобильные,Сайт,График,Широта,Долгота,ID сети,Сеть,ID,Название,Категории,Индекс,Страна
127852979686,Мобильные аксессуары,Товары для мобильных телефонов | салон связи,129281,Россия,,,Москва,Староватутинский проезд,14,"Россия, Москва, Староватутинский проезд, 14",,,,"ежедневно, 10:00–22:00",55.875483,37.666119,,,,,https://yandex.ru/maps/org/mobilnyye_aksessuary/127852979686,,
9881214278,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Московская область,городской округ Мытищи,деревня Челобитьево,Шоссейная улица,117,"Россия, Московская область, городской округ Мытищи, деревня Челобитьево, Шоссейная улица, 117",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 10:00–22:00",55.905345,37.673791,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/9881214278,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
91719423010,Билайн,Оператор сотовой связи | салон связи,,Россия,,,Москва,Заревый проезд,10,"Россия, Москва, Заревый проезд, 10",,8 (800) 700-06-11,https://moskva.beeline.ru/,"ежедневно, 9:00–21:00",55.8863,37.658345,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/91719423010,https://moskva.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
62380575382,Билайн,Оператор сотовой связи | салон связи,,,,,,Осташковское шоссе,1,"Россия, Московская область, Осташковское шоссе, 1",,8 (800) 700-06-11,https://beeline.ru/,"ежедневно, 9:00–22:00",55.901899,37.68094,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/62380575382,https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
1260624907,Салон связи Центракс,Салон связи | товары для мобильных телефонов | ремонт телефонов,129281,Россия,,,Москва,улица Менжинского,32,"Россия, Москва, улица Менжинского, 32",+7 (926) 212-83-24,,,"ежедневно, 10:00–21:00",55.869671,37.665409,,,,,https://yandex.ru/maps/org/salon_svyazi_tsentraks/1260624907,,+7 (926) 212-83-24
84826629649,ГеоМетр Россия,GPS-навигаторы | сельскохозяйственная техника,,Россия,Московская область,,Балашиха,Лётная улица,1,"Россия, Московская область, Балашиха, микрорайон Авиаторов, Лётная улица, 1",+7 (916) 632-72-32,+7 (499) 348-11-52,http://www.geometer-russia.ru/,пн-пт 8:00–18:00,55.821844,37.942301,,,Оплата картой,https://twitter.com/office_geometer | https://www.facebook.com/gpsgeometer,https://yandex.ru/maps/org/geometr_rossiya/84826629649,http://www.geometer-russia.ru/ | http://www.gpsgeometer.ru/,+7 (499) 348-11-52 | +7 (916) 632-72-32
1264160622,НОУ-ХАУ,Магазин электроники | салон связи,143905,Россия,Московская область,,Балашиха,улица Свердлова,30,"Россия, Московская область, Балашиха, улица Свердлова, 30",,+7 (495) 514-12-12,http://ноу-хау.рф/,"ежедневно, 10:00–22:00",55.827608,37.973399,41425934701,НОУ-ХАУ,"Способ оплаты(наличными,оплата картой) | Подарочный сертификат | Оплата картой",http://instagram.com/know_how_shop | http://www.facebook.com/knowhowshop | https://vk.com/know_how_shop,https://yandex.ru/maps/org/nou_khau/1264160622,http://ноу-хау.рф/,+7 (495) 514-12-12
1541276905,Максимус,Магазин электроники | салон связи | ноутбуки и планшеты,,Россия,Московская область,,Балашиха,улица Третьяка,8,"Россия, Московская область, Балашиха, микрорайон Авиаторов, улица Третьяка, 8",,"+7 (495) 755-90-53 Консультант,+7 (495) 755-90-53 Консультант,+7 (495) 755-90-53 Консультант",http://maximus.ru/,"ежедневно, 10:00–22:00",55.82311,37.951853,285879305,Максимус,Оплата картой,,https://yandex.ru/maps/org/maksimus/1541276905,http://maximus.ru/,+7 (495) 755-90-53 Консультант | +7 (495) 755-90-53 Консультант | +7 (495) 755-90-53 Консультант
1334043408,Ремонт телефонов,Ремонт телефонов | салон связи | товары для мобильных телефонов | оператор сотовой связи | компьютерный ремонт и услуги,143905,Россия,Московская область,,Балашиха,улица Свердлова,26,"Россия, Московская область, Балашиха, улица Свердлова, 26","+7 (963) 714-77-77 Единая справочная,+7 (925) 062-44-44",,http://baltelefon-service.ru/,"ежедневно, 10:00–19:00",55.824141,37.971165,,,"Марка мобильного(Alcatel,Fly,Explay,HP,Samsung,Nokia,Apple,Acer,HTC,Huawei,Just5,LG,Motorola,Philips,Siemens,Sony Ericsson,Sony,ZTE,Билайн,МТС,МегаФон,Highscreen,Panasonic) | Марка компьютера(Acer,Lenovo,LG,DELL,Apple,DNS,HP,Fujitsu-Siemens,Oysters,iRu,Rolsen,МТС,ASUS,Fly,IconBit,LEXAND,Prology,eMachines,GIGABYTE,MSI,Nokia,Samsung,Sony,Toshiba,3Q,Alcatel,Bliss,HTC,Huawei,Motorola,Fujitsu,Prestigio,Reellex,Ritmix,TeXet,Wexler,xDevice,ZTE,МегаФон)",,https://yandex.ru/maps/org/remont_iphone/1334043408,http://baltelefon-service.ru/,+7 (963) 714-77-77 Единая справочная | +7 (925) 062-44-44
84810650632,МегаФон,Салон связи,,Россия,Московская область,,Балашиха,улица Третьяка,8,"Россия, Московская область, Балашиха, микрорайон Авиаторов, улица Третьяка, 8",,8 (800) 550-05-00,http://moscow.megafon.ru/,пн-сб 10:00–22:00; вс 10:00–21:00,55.823042,37.951309,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/84810650632,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
1135207149,Связной,Салон связи,143905,Россия,Московская область,,Балашиха,улица Свердлова, 19Б,"Россия, Московская область, Балашиха, улица Свердлова, 19Б",,"8 (800) 700-50-00 Техническая поддержка,8 (800) 700-43-43 Интернет-магазин",http://www.svyaznoy.ru/,"ежедневно, 10:00–21:00",55.823278,37.969779,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1135207149,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=234,8 (800) 700-50-00 Техническая поддержка | 8 (800) 700-43-43 Интернет-магазин
1096373261,СотСервис,Ремонт телефонов | салон связи | компьютерный ремонт и услуги,143909,Россия,Московская область,,Балашиха,Звёздная улица, 8А,"Россия, Московская область, Балашиха, Звёздная улица, 8А",+7 (985) 355-89-89,,,"ежедневно, 10:00–20:00",55.826312,37.955146,,,"Марка мобильного(Alcatel,Fly,Explay,HP,Samsung,Rover PC,BenQ-Siemens,TeXet,Nokia,Toshiba,Apple,AnyDATA,Eten,Tag Heuer,Mitac,Acer,Ubiquam,DELL,GIGABYTE,Garmin-Asus,HTC,Huawei,JOA Telecom,Just5,LG,Maxon,Meizu,Motorola,Pantech-Curitel,Philips,Siemens,Sony Ericsson,Sony,Vertu,Viewsonic,Voxtel,ZTE,Билайн,МТС,МегаФон,Highscreen,Panasonic,BlackBerry)",https://www.instagram.com/sotservis_89853558989/,https://yandex.ru/maps/org/sotservis/1096373261,,+7 (985) 355-89-89
1860932859,Первый Мобильный,Салон связи | пункт выдачи | интернет-магазин,,Россия,Московская область,,Балашиха,Лётная улица,12,"Россия, Московская область, Балашиха, микрорайон Авиаторов, Лётная улица, 12",,+7 (495) 364-67-64,http://firstmobile-store.ru/,"ежедневно, 9:00–20:00",55.825482,37.946904,,,Офис/склад,,https://yandex.ru/maps/org/pervy_mobilny/1860932859,http://firstmobile-store.ru/,+7 (495) 364-67-64
76292317220,Билайн,Оператор сотовой связи | салон связи,143909,Россия,Московская область,,Балашиха,улица Лукино, 57А,"Россия, Московская область, Балашиха, улица Лукино, 57А",,8 (800) 700-06-11,https://balashikha.beeline.ru/,"ежедневно, 9:00–21:00",55.835382,37.935836,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/76292317220,https://balashikha.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
227953879336,МегаФон,Салон связи,143910,Россия,Московская область,,Балашиха,улица Свердлова, 2Б,"Россия, Московская область, Балашиха, улица Свердлова, 2Б",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–21:00",55.817985,37.966969,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/227953879336,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
1703127977,Салон-магазин МТС,Оператор сотовой связи | салон связи,143913,Россия,Московская область,,Балашиха,Балашихинское шоссе,10,"Россия, Московская область, Балашиха, Балашихинское шоссе, 10",,8 (800) 250-08-90,http://www.shop.mts.ru/,"ежедневно, 9:30–20:30",55.822645,37.932782,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1703127977,http://www.shop.mts.ru/ | http://www.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1756436958,Связной,Салон связи,143910,Россия,Московская область,,Балашиха,улица Свердлова, 2А,"Россия, Московская область, Балашиха, улица Свердлова, 2А",,"8 (800) 700-50-00 Техническая поддержка,8 (800) 700-43-43 Интернет-магазин",http://www.svyaznoy.ru/,"ежедневно, 10:00–21:00",55.817569,37.966857,6002822,Связной,,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1756436958,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=234,8 (800) 700-50-00 Техническая поддержка | 8 (800) 700-43-43 Интернет-магазин
1287256913,Билайн,Оператор сотовой связи | салон связи,,Россия,Московская область,,Балашиха,улица Третьяка,8,"Россия, Московская область, Балашиха, микрорайон Авиаторов, улица Третьяка, 8",,8 (800) 700-06-11,https://balashikha.beeline.ru/,"ежедневно, 10:00–21:00",55.82312,37.951871,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/1287256913,https://balashikha.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
146838567340,Артекс мобайл,Салон связи,143909,Россия,Московская область,,Балашиха,улица Лукино, 57А,"Россия, Московская область, Балашиха, улица Лукино, 57А",,+7 (499) 290-35-85,http://артэкс-мобайл.рф/,"ежедневно, 9:00–21:00",55.835382,37.935836,3417052436,Артекс мобайл,,,https://yandex.ru/maps/org/arteks_mobayl/146838567340,http://артэкс-мобайл.рф/,+7 (499) 290-35-85
1194465645,Билайн,Оператор сотовой связи | салон связи,143905,Россия,Московская область,,Балашиха,улица Свердлова,30,"Россия, Московская область, Балашиха, улица Свердлова, 30",,8 (800) 700-06-11,https://balashikha.beeline.ru/,"ежедневно, 9:00–21:00",55.827498,37.972961,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/1194465645,https://balashikha.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
186834960358,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Московская область,,Балашиха,улица Третьяка,8,"Россия, Московская область, Балашиха, микрорайон Авиаторов, улица Третьяка, 8",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 10:00–22:00",55.82311,37.951853,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/186834960358,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1766292695,Скупка № 1,Комиссионный магазин | салон связи | ломбард,143905,Россия,Московская область,,Балашиха,улица Свердлова, 19А,"Россия, Московская область, Балашиха, улица Свердлова, 19А",+7 (916) 318-31-85 Балашиха,,http://skypka1.com/,"ежедневно, 9:00–20:00",55.822984,37.969532,,,"Wi-Fi | Хранение | Страхование залогов | Оплата картой | Под залог(компьютеры,посуда,иконы,статуэтки,антиквариат,монеты,телефоны,орг.техника,значки,драг.камни,меха,недвижимость,марки,картины,фарфор,драг.металлы,часы,бытовая техника,авто,ювелирные изделия)",http://instagram.com/skypka_nomer1 | https://vk.com/skupkan1,https://yandex.ru/maps/org/skupka_1/1766292695,http://skypka1.com/,+7 (916) 318-31-85 Балашиха
89539626249,Салон-магазин МТС,Оператор сотовой связи | салон связи,,Россия,Московская область,,Балашиха,, ,"Россия, Московская область, Балашиха, 22-й микрорайон",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 9:00–20:00",55.829567,37.972063,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/89539626249,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1036203656,Салон-магазин МТС,Оператор сотовой связи | салон связи,143910,Россия,Московская область,,Балашиха,улица Свердлова,4,"Россия, Московская область, Балашиха, улица Свердлова, 4",,8 (800) 250-08-90,http://www.mts.ru/,"ежедневно, 9:00–21:00",55.818408,37.967363,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1036203656,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90
1243881327,Билайн,Оператор сотовой связи | салон связи,143910,Россия,Московская область,,Балашиха,улица Свердлова, 2А,"Россия, Московская область, Балашиха, улица Свердлова, 2А",,8 (800) 700-06-11,https://balashikha.beeline.ru/,"ежедневно, 8:00–21:00",55.81765,37.966899,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/1243881327,https://balashikha.beeline.ru/ | https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
104844216809,Сервисный центр,Салон связи | товары для мобильных телефонов | комиссионный магазин | ремонт телефонов | компьютерный магазин,143905,Россия,Московская область,,Балашиха,улица Свердлова, 33А,"Россия, Московская область, Балашиха, улица Свердлова, 33А",+7 (903) 018-19-17,,,,55.828379,37.97079,,,,,https://yandex.ru/maps/org/servisny_tsentr/104844216809,,+7 (903) 018-19-17
127189805658,Галлион,Салон связи,143905,Россия,Московская область,,Балашиха,улица Свердлова,23,"Россия, Московская область, Балашиха, улица Свердлова, 23",,,,,55.824132,37.969905,,,,,https://yandex.ru/maps/org/gallion/127189805658,,
34559822146,BestRemont24.ru,Ремонт телефонов | салон связи | компьютерный ремонт и услуги,143910,Россия,Московская область,,Балашиха,улица Свердлова,7,"Россия, Московская область, Балашиха, улица Свердлова, 7",,+7 (495) 220-00-45,http://bestremont24.ru/,"ежедневно, 10:00–21:00",55.819949,37.967354,,,"Марка мобильного(Alcatel,Fly,Samsung,BenQ-Siemens,Nokia,Apple,BB-mobile,Acer,HTC,LG,Meizu,Philips,Sony,ZTE,Билайн,МТС,МегаФон,Panasonic,Xiaomi) | Wi-Fi | Оплата картой | Ремонт мониторов | Марка компьютера(Archos,Acer,Lenovo,LG,DELL,Apple,DNS,HP,ASUS,Panasonic,GIGABYTE,Roverbook,Samsung,Sony,Toshiba,HTC,Huawei,Fujitsu)",,https://yandex.ru/maps/org/bestremont24_ru/34559822146,http://bestremont24.ru/ | https://instagramm.ru/bestremont24.ru/,+7 (495) 220-00-45
1128512327,Салон-магазин МТС,Оператор сотовой связи | салон связи,143910,Россия,Московская область,,Балашиха,улица Свердлова, 1А,"Россия, Московская область, Балашиха, улица Свердлова, 1А",,8 (800) 250-08-90 Контактный центр МТС,http://www.mts.ru/,"ежедневно, 10:00–21:00",55.8182,37.96531,6002383,МТС,,https://twitter.com/ru_mts | https://vk.com/mts | https://www.facebook.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1128512327,http://www.mts.ru/ | http://www.shop.mts.ru/ | https://kassa.mts.ru/,8 (800) 250-08-90 Контактный центр МТС
1008917745,ГеоПланета,GPS-навигаторы | товары для охоты,107241,Россия,,,Москва,Щёлковское шоссе, 23А,"Россия, Москва, Щёлковское шоссе, 23А",+7 (985) 278-54-11,+7 (495) 789-17-20,http://www.geo-planet.ru/,пн-пт 10:00–19:00,55.808736,37.771784,,,,http://facebook.com/geoplaneta | http://twitter.com/rusgps | http://vk.com/geoplanet,https://yandex.ru/maps/org/geoplaneta/1008917745,http://www.geo-planet.ru/,+7 (495) 789-17-20 | +7 (985) 278-54-11
1453726527,Эргономика,GPS-навигаторы | мониторинг автотранспорта | радиотехника,105523,Россия,,,Москва,Щёлковское шоссе,100,"Россия, Москва, Щёлковское шоссе, 100",,"8 (800) 700-39-60,+7 (8452) 98-88-60",https://www.glomos.ru/,пн-пт 9:00–18:00,55.81255,37.832827,,,,,https://yandex.ru/maps/org/ergonomika/1453726527,https://www.glomos.ru/,8 (800) 700-39-60 | +7 (8452) 98-88-60
1872065977,Максимус,Магазин электроники | салон связи | ноутбуки и планшеты,143906,Россия,Московская область,,Балашиха,Кольцевая улица, 3К2,"Россия, Московская область, Балашиха, микрорайон Янтарный, Кольцевая улица, 3К2",,+7 (495) 755-90-53 Консультант,http://maximus.ru/,"ежедневно, 10:00–21:00",55.822539,37.875631,285879305,Максимус,,,https://yandex.ru/maps/org/maksimus/1872065977,http://maximus.ru/,+7 (495) 755-90-53 Консультант
155867882497,НОУ-ХАУ,Магазин электроники | салон связи,107065,Россия,,,Москва,Хабаровская улица,15,"Россия, Москва, Хабаровская улица, 15",,"+7 (495) 514-12-12,+7 (495) 514-12-12",http://ноу-хау.рф/,"ежедневно, 10:00–22:00",55.822493,37.823358,41425934701,НОУ-ХАУ,"Способ оплаты(наличными,оплата картой) | Подарочный сертификат | Оплата картой",https://facebook.com/knowhowshop | https://instagram.com/know_how_shop | https://vk.com/club23084657 | https://vk.com/know_how_shop,https://yandex.ru/maps/org/nou_khau/155867882497,http://ноу-хау.рф/,+7 (495) 514-12-12 | +7 (495) 514-12-12
1912020625,ТрансДеталь,GPS-навигаторы,107589,Россия,,,Москва,Алтайская улица, 33/7,"Россия, Москва, Алтайская улица, 33/7",,+7 (499) 966-65-65,,пн-пт 10:00–18:00,55.820824,37.832952,,,,,https://yandex.ru/maps/org/transdetal/1912020625,,+7 (499) 966-65-65
202641895569,Kpkmag.ru,Салон связи | товары для мобильных телефонов,107589,Россия,,,Москва,Хабаровская улица, 4А,"Россия, Москва, Хабаровская улица, 4А",+7 (964) 905-10-26,,http://kpkmag.ru/,пн-пт 9:00–18:00,55.81652,37.831767,,,,,https://yandex.ru/maps/org/kpkmag_ru/202641895569,http://kpkmag.ru/,+7 (964) 905-10-26
13868401679,МегаФон,Салон связи,,Россия,,,Москва,Главная улица,29,"Россия, Москва, Восточный административный округ, район Восточный, Главная улица, 29",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 10:00–21:00",55.81992,37.872082,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/13868401679,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=65,8 (800) 550-05-00
1610246527,Мой Навигатор,GPS-навигаторы | автоакустика,107241,Россия,,,Москва,Байкальская улица, 1/3с1,"Россия, Москва, Байкальская улица, 1/3с1",+7 (906) 458-88-30,,,пн-пт 8:00–19:00,55.816854,37.77926,,,,,https://yandex.ru/maps/org/moy_navigator/1610246527,,+7 (906) 458-88-30
90346654786,Автомедиа,GPS-навигаторы,107241,Россия,,,Москва,Байкальская улица, 1/3с1,"Россия, Москва, Байкальская улица, 1/3с1",,+7 (499) 390-25-06,http://automedia-msk.ru/,пн-пт 9:00–18:00,55.816834,37.779778,,,,,https://yandex.ru/maps/org/avtomedia/90346654786,http://automedia-msk.ru/,+7 (499) 390-25-06
99899760992,Garminych,GPS-навигаторы,105037,Россия,,,Москва,2-я Прядильная улица,1,"Россия, Москва, 2-я Прядильная улица, 1",,+7 (499) 502-46-82,http://garminych.ru/,пн-пт 11:00–17:00,55.795317,37.77131,,,,,https://yandex.ru/maps/org/garminych/99899760992,http://garminych.ru/,+7 (499) 502-46-82
154650614485,Инкотект-трейд,Автомобильные тахографы | GPS-навигаторы,105484,,,,Москва,16-я Парковая улица," 26, корп. 3","город Москва, улица Парковая 16-я, 26",,+7 (495) 780-99-93,http://incotex.ru/,пн-пт 9:00–18:00,55.809641,37.834354,,,,,https://yandex.ru/maps/org/inkotekt_treyd/154650614485,http://incotex.ru/,+7 (495) 780-99-93
1000538657,Евросеть,Салон связи,107065,Россия,,,Москва,Уссурийская улица,7,"Россия, Москва, Уссурийская улица, 7","+7 (964) 555-70-77,+7 (925) 086-87-19","8 (800) 700-00-10,+7 (495) 777-77-10",http://euroset.ru/,"ежедневно, 9:00–22:00",55.823818,37.81769,6002313,Евросеть,,http://facebook.com/euroset | http://instagram.com/euroset_ru | http://twitter.com/euroset_company | http://vk.com/club17386872 | http://vk.com/euroset_club,https://yandex.ru/maps/org/yevroset/1000538657,http://euroset.ru/,8 (800) 700-00-10 | +7 (495) 777-77-10 | +7 (964) 555-70-77 | +7 (925) 086-87-19
211301144039,МегаФон,Салон связи,107065,Россия,,,Москва,Хабаровская улица,15,"Россия, Москва, Хабаровская улица, 15",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 10:00–21:00",55.822555,37.823481,952057352,МегаФон,,http://instagram.com/megafon | http://ok.ru/megafon | http://twitter.com/megafonru | http://vk.com/megafon | http://www.youtube.com/user/MegaFonTV | https://www.facebook.com/MegaFon.ru,https://yandex.ru/maps/org/megafon/211301144039,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
1181675437,НОУ-ХАУ,Магазин электроники | салон связи,105523,Россия,,,Москва,Щёлковское шоссе," 100, корп. 101","Россия, Москва, Щёлковское шоссе, 100, корп. 101",,"+7 (495) 514-12-12,+7 (495) 514-12-12,+7 (495) 981-34-32,+7 (499) 674-04-74",http://ноу-хау.рф/,"ежедневно, 10:00–21:00",55.812287,37.830747,41425934701,НОУ-ХАУ,"Способ оплаты(наличными,оплата картой) | Подарочный сертификат | Оплата картой",http://instagram.com/know_how_shop | http://www.facebook.com/knowhowshop | https://vk.com/know_how_shop,https://yandex.ru/maps/org/nou_khau/1181675437,http://ноу-хау.рф/,+7 (495) 514-12-12 | +7 (495) 514-12-12 | +7 (495) 981-34-32 | +7 (499) 674-04-74
1676935237,Салон-магазин МТС,Оператор сотовой связи | салон связи,107065,Россия,,,Москва,Хабаровская улица,15,"Россия, Москва, Хабаровская улица, 15",,8 (800) 250-08-90,http://www.shop.mts.ru/,"ежедневно, 10:00–21:00",55.822501,37.823521,6002383,МТС,,http://www.facebook.com/mts | https://ok.ru/mts | https://twitter.com/mts_news | https://twitter.com/ru_mts | https://vk.com/mts,https://yandex.ru/maps/org/salon_magazin_mts/1676935237,http://www.shop.mts.ru/ | http://www.mts.ru/,8 (800) 250-08-90
130096538821,Билайн,Оператор сотовой связи | салон связи,143906,Россия,Московская область,,Балашиха,Кольцевая улица, 3К2,"Россия, Московская область, Балашиха, микрорайон Янтарный, Кольцевая улица, 3К2",,8 (800) 700-06-11,https://beeline.ru/,"ежедневно, 10:00–21:00",55.822539,37.875631,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/130096538821,https://beeline.ru/ | https://balashikha.beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
1266411760,Билайн,Оператор сотовой связи | салон связи,107065,Россия,,,Москва,Хабаровская улица,15,"Россия, Москва, Хабаровская улица, 15",,8 (800) 700-06-11,https://beeline.ru/,"ежедневно, 10:00–22:00",55.822493,37.823358,6002149,Билайн,,https://twitter.com/beeline_rus | https://vk.com/beeline | https://www.facebook.com/beelinerus | https://www.instagram.com/beelinerus/,https://yandex.ru/maps/org/bilayn/1266411760,https://beeline.ru/ | https://lk.beeline.ru/ | https://my.beeline.ru/,8 (800) 700-06-11
71207338851,Мобил элемент,Салон связи,,Россия,,,Москва,Главная улица, 19Б,"Россия, Москва, Восточный административный округ, район Восточный, Главная улица, 19Б",,"+7 (495) 646-78-00,+7 (495) 644-04-36",http://www.mobilelement.ru/,"ежедневно, 9:00–23:00",55.821893,37.869016,8469667090,Мобил элемент,,,https://yandex.ru/maps/org/mobil_element/71207338851,http://www.mobilelement.ru/,+7 (495) 646-78-00 | +7 (495) 644-04-36
1085046710,Связной,Салон связи,107241,Россия,,,Москва,Уральская улица, 1А,"Россия, Москва, Уральская улица, 1А",,"8 (800) 700-43-43 Интернет-магазин,8 (800) 700-50-00 Техническая поддержка",http://www.svyaznoy.ru/,"ежедневно, 9:00–22:00",55.81051,37.797641,6002822,Связной,Оплата картой,http://vk.com/club11445015 | http://www.facebook.com/svyaznoy.ru,https://yandex.ru/maps/org/svyaznoy/1085046710,http://www.svyaznoy.ru/ | https://www.svyaznoy.ru/?city_id=133,8 (800) 700-43-43 Интернет-магазин | 8 (800) 700-50-00 Техническая поддержка
1341360108,НОУ-ХАУ,Магазин электроники | салон связи,105215,Россия,,,Москва,9-я Парковая улица,62,"Россия, Москва, 9-я Парковая улица, 62",,"+7 (495) 514-12-12,+7 (495) 514-12-12",http://ноу-хау.рф/,"ежедневно, 10:00–20:45",55.805604,37.800737,41425934701,НОУ-ХАУ,"Способ оплаты(наличными,оплата картой) | Подарочный сертификат | Оплата картой",http://instagram.com/know_how_shop | http://vk.com/know_how_shop | http://www.facebook.com/knowhowshop,https://yandex.ru/maps/org/nou_khau/1341360108,http://ноу-хау.рф/,+7 (495) 514-12-12 | +7 (495) 514-12-12
165918457363,МегаФон,Салон связи,,Россия,Московская область,,Балашиха,,34,"Россия, Московская область, Балашиха, микрорайон 1 Мая, 34",,8 (800) 550-05-00,http://moscow.megafon.ru/,"ежедневно, 9:00–21:00",55.803484,37.845285,952057352,МегаФон,,http://vk.com/megafon | http://www.facebook.com/megafon.ru | http://www.youtube.com/user/megafontv | https://www.instagram.com/megafon,https://yandex.ru/maps/org/megafon/165918457363,http://moscow.megafon.ru/ | http://www.megafon.ru/ | https://www.megafon.ru/regions.action?rid=2,8 (800) 550-05-00
201404611127,Digitaltorg.ru,Салон связи | пункт выдачи | интернет-магазин,105043,Россия,,,Москва,Первомайская улица,42,"Россия, Москва, Первомайская улица, 42",,+7 (495) 505-74-97,http://digitaltorg.ru/,"ежедневно, 10:00–21:00",55.792631,37.78717,,,,https://vk.com/digitaltorg,https://yandex.ru/maps/org/digitaltorg_ru/201404611127,http://digitaltorg.ru/,+7 (495) 505-74-97
